2025-12-17T15:06:42.568+00:00,temp-sensor,temperature,67
2025-12-17T15:06:57.571+00:00,temp-sensor,temperature,22.7
2025-12-17T15:07:03.573+00:00,temp-sensor,temperature,26.7
2025-12-17T15:07:06.644+00:00,temp-sensor,temperature,78.8
2025-12-17T15:07:21.647+00:00,temp-sensor,temperature,36.7
2025-12-17T15:07:27.647+00:00,temp-sensor,temperature,20.6
2025-12-17T15:07:43.658+00:00,temp-sensor,temperature,75.2
2025-12-17T15:07:49.659+00:00,temp-sensor,temperature,52
2025-12-17T15:08:04.663+00:00,temp-sensor,temperature,43.1
2025-12-17T15:08:13.664+00:00,temp-sensor,temperature,61.5
2025-12-17T15:08:28.667+00:00,temp-sensor,temperature,21.3
2025-12-17T15:08:51.718+00:00,temp-sensor,temperature,26.9
2025-12-17T15:08:57.719+00:00,temp-sensor,temperature,37.6
2025-12-17T15:09:19.731+00:00,temp-sensor,temperature,35.7
2025-12-17T15:09:25.732+00:00,temp-sensor,temperature,28.1
2025-12-17T15:10:15.740+00:00,temp-sensor,temperature,42.2
2025-12-17T15:10:21.741+00:00,temp-sensor,temperature,63.8
2025-12-17T15:10:36.745+00:00,temp-sensor,temperature,65
2025-12-17T15:10:59.754+00:00,temp-sensor,temperature,42.9
2025-12-17T15:11:05.755+00:00,temp-sensor,temperature,64.6
2025-12-17T15:11:20.758+00:00,temp-sensor,temperature,70.7
2025-12-17T15:11:44.771+00:00,temp-sensor,temperature,26.3
2025-12-17T15:11:50.772+00:00,temp-sensor,temperature,60.1
2025-12-17T15:12:05.776+00:00,temp-sensor,temperature,32.8
2025-12-17T15:12:11.779+00:00,temp-sensor,temperature,25.6
2025-12-17T15:12:26.782+00:00,temp-sensor,temperature,59.5
2025-12-17T15:12:32.783+00:00,temp-sensor,temperature,68.1
2025-12-17T15:12:47.787+00:00,temp-sensor,temperature,22.7
2025-12-17T15:13:10.885+00:00,temp-sensor,temperature,41.3
2025-12-17T15:13:16.886+00:00,temp-sensor,temperature,33.9
2025-12-17T15:13:31.894+00:00,temp-sensor,temperature,76.5
2025-12-17T15:13:37.896+00:00,temp-sensor,temperature,46.5
2025-12-17T15:13:52.900+00:00,temp-sensor,temperature,24.3
2025-12-17T15:13:58.901+00:00,temp-sensor,temperature,65.9
2025-12-17T15:14:13.905+00:00,temp-sensor,temperature,44.6
2025-12-17T15:14:19.907+00:00,temp-sensor,temperature,66.6
2025-12-17T15:14:27.908+00:00,temp-sensor,temperature,56.9
2025-12-17T15:14:33.910+00:00,temp-sensor,temperature,27.5
2025-12-17T15:14:35.912+00:00,temp-sensor,temperature,50.4
2025-12-17T15:14:46.916+00:00,temp-sensor,temperature,73.1
2025-12-17T15:14:52.917+00:00,temp-sensor,temperature,47.1
2025-12-17T15:15:14.919+00:00,temp-sensor,temperature,60
2025-12-17T15:15:20.921+00:00,temp-sensor,temperature,70.4
2025-12-17T15:15:35.923+00:00,temp-sensor,temperature,53.9
2025-12-17T15:15:41.925+00:00,temp-sensor,temperature,53.4
2025-12-17T15:15:50.923+00:00,temp-sensor,temperature,36.4
2025-12-17T15:15:56.924+00:00,temp-sensor,temperature,49.5
2025-12-17T15:16:11.933+00:00,temp-sensor,temperature,45.1
2025-12-17T15:16:17.935+00:00,temp-sensor,temperature,54
2025-12-17T15:17:00.942+00:00,temp-sensor,temperature,77.7
2025-12-17T15:17:06.943+00:00,temp-sensor,temperature,67.4
2025-12-17T15:17:21.945+00:00,temp-sensor,temperature,63.7
2025-12-17T15:17:27.947+00:00,temp-sensor,temperature,36.5
2025-12-17T15:17:29.573+00:00,temp-sensor,temperature,34.4
2025-12-17T15:17:41.957+00:00,temp-sensor,temperature,20.8
2025-12-17T15:17:47.958+00:00,temp-sensor,temperature,73.5
2025-12-17T15:18:02.961+00:00,temp-sensor,temperature,31.7
2025-12-17T15:18:08.963+00:00,temp-sensor,temperature,34.2
2025-12-17T15:18:45.122+00:00,temp-sensor,temperature,50.4
2025-12-17T15:18:51.123+00:00,temp-sensor,temperature,28.2
2025-12-17T15:19:06.127+00:00,temp-sensor,temperature,45.9
2025-12-17T15:19:12.128+00:00,temp-sensor,temperature,24.2
2025-12-17T15:19:27.131+00:00,temp-sensor,temperature,77.2
2025-12-17T15:19:36.132+00:00,temp-sensor,temperature,75.7
2025-12-17T15:19:51.134+00:00,temp-sensor,temperature,77.2
2025-12-17T15:19:57.136+00:00,temp-sensor,temperature,49.4
2025-12-17T15:20:13.143+00:00,temp-sensor,temperature,75.9
2025-12-17T15:20:19.144+00:00,temp-sensor,temperature,21.2
2025-12-17T15:20:22.147+00:00,temp-sensor,temperature,24.3
2025-12-17T15:20:37.149+00:00,temp-sensor,temperature,41
2025-12-17T15:20:43.151+00:00,temp-sensor,temperature,34.1
2025-12-17T15:20:58.155+00:00,temp-sensor,temperature,51.3
2025-12-17T15:21:47.258+00:00,temp-sensor,temperature,71.5
2025-12-17T15:22:27.268+00:00,temp-sensor,temperature,25.4
2025-12-17T15:22:33.270+00:00,temp-sensor,temperature,56.9
2025-12-17T15:22:48.272+00:00,temp-sensor,temperature,26.5
2025-12-17T15:23:13.282+00:00,temp-sensor,temperature,67.9
2025-12-17T15:23:23.284+00:00,temp-sensor,temperature,48.8
2025-12-17T15:24:02.289+00:00,temp-sensor,temperature,30.7
2025-12-17T15:24:08.290+00:00,temp-sensor,temperature,69.4
2025-12-17T15:24:23.293+00:00,temp-sensor,temperature,78.8
2025-12-17T15:24:29.295+00:00,temp-sensor,temperature,79.1
2025-12-17T15:24:44.391+00:00,temp-sensor,temperature,37.7
2025-12-17T15:24:50.392+00:00,temp-sensor,temperature,77.2
2025-12-17T15:25:05.395+00:00,temp-sensor,temperature,56.8
2025-12-17T15:25:11.397+00:00,temp-sensor,temperature,29.8
2025-12-17T15:25:26.399+00:00,temp-sensor,temperature,69.8
2025-12-17T15:25:32.401+00:00,temp-sensor,temperature,68.3
2025-12-17T15:25:47.403+00:00,temp-sensor,temperature,65.8
2025-12-17T15:25:53.405+00:00,temp-sensor,temperature,28.9
2025-12-17T15:26:08.454+00:00,temp-sensor,temperature,79.5
2025-12-17T15:26:14.455+00:00,temp-sensor,temperature,42.4
2025-12-17T15:26:29.460+00:00,temp-sensor,temperature,22.6
2025-12-17T15:26:35.461+00:00,temp-sensor,temperature,70.1
2025-12-17T15:26:50.464+00:00,temp-sensor,temperature,66.5
2025-12-17T15:27:40.357+00:00,temp-sensor,temperature,62.7
2025-12-17T15:27:46.359+00:00,temp-sensor,temperature,58.2
2025-12-17T15:28:01.361+00:00,temp-sensor,temperature,29
2025-12-17T15:28:07.363+00:00,temp-sensor,temperature,43.9
2025-12-17T15:28:22.368+00:00,temp-sensor,temperature,42.6
2025-12-17T15:28:28.369+00:00,temp-sensor,temperature,66.6
2025-12-17T15:28:50.373+00:00,temp-sensor,temperature,22.9
2025-12-17T15:28:56.374+00:00,temp-sensor,temperature,70.2
2025-12-17T15:29:11.378+00:00,temp-sensor,temperature,72.9
2025-12-17T15:29:12.562+00:00,temp-sensor,temperature,21
2025-12-17T15:29:17.379+00:00,temp-sensor,temperature,67.6
2025-12-17T15:29:32.382+00:00,temp-sensor,temperature,80
2025-12-17T15:29:38.383+00:00,temp-sensor,temperature,58.3
2025-12-17T15:29:53.385+00:00,temp-sensor,temperature,79.4
2025-12-17T15:29:59.386+00:00,temp-sensor,temperature,71
2025-12-17T15:30:14.390+00:00,temp-sensor,temperature,45.1
2025-12-17T15:30:20.391+00:00,temp-sensor,temperature,53.2
2025-12-17T15:30:21.587+00:00,temp-sensor,temperature,48.1
2025-12-17T15:31:15.593+00:00,temp-sensor,temperature,64.1
2025-12-17T15:31:21.595+00:00,temp-sensor,temperature,73.6
2025-12-17T15:31:36.603+00:00,temp-sensor,temperature,33
2025-12-17T15:31:42.604+00:00,temp-sensor,temperature,71.9
2025-12-17T15:31:57.607+00:00,temp-sensor,temperature,35.6
2025-12-17T15:32:03.608+00:00,temp-sensor,temperature,24.6
2025-12-17T15:32:05.587+00:00,temp-sensor,temperature,53.5
2025-12-17T15:32:23.590+00:00,temp-sensor,temperature,32.4
2025-12-17T15:32:29.591+00:00,temp-sensor,temperature,38.4
2025-12-17T15:32:31.573+00:00,temp-sensor,temperature,26.1
2025-12-17T15:32:47.577+00:00,temp-sensor,temperature,75.8
2025-12-17T15:32:53.578+00:00,temp-sensor,temperature,40
2025-12-17T15:33:08.580+00:00,temp-sensor,temperature,23.5
2025-12-17T15:33:14.581+00:00,temp-sensor,temperature,26.7
2025-12-17T15:33:29.584+00:00,temp-sensor,temperature,47.5
2025-12-17T15:33:35.586+00:00,temp-sensor,temperature,46.9
2025-12-17T15:33:50.588+00:00,temp-sensor,temperature,51
2025-12-17T15:33:59.589+00:00,temp-sensor,temperature,46.3
2025-12-17T15:34:08.654+00:00,temp-sensor,temperature,35.5
2025-12-17T15:34:14.656+00:00,temp-sensor,temperature,40.5
2025-12-17T15:34:29.657+00:00,temp-sensor,temperature,46.1
2025-12-17T15:34:31.573+00:00,temp-sensor,temperature,47.5
2025-12-17T15:34:35.659+00:00,temp-sensor,temperature,27
2025-12-17T15:34:50.661+00:00,temp-sensor,temperature,72.7
2025-12-17T15:34:56.662+00:00,temp-sensor,temperature,34.5
2025-12-17T15:35:11.665+00:00,temp-sensor,temperature,71.7
2025-12-17T15:35:17.667+00:00,temp-sensor,temperature,47.4
2025-12-17T15:35:32.677+00:00,temp-sensor,temperature,23.7
2025-12-17T15:35:38.678+00:00,temp-sensor,temperature,55.5
2025-12-17T15:35:46.692+00:00,temp-sensor,temperature,57.1
2025-12-17T15:35:52.694+00:00,temp-sensor,temperature,63.3
2025-12-17T15:36:00.695+00:00,temp-sensor,temperature,72.7
2025-12-17T15:36:06.697+00:00,temp-sensor,temperature,73.6
2025-12-17T15:36:08.700+00:00,temp-sensor,temperature,60.6
2025-12-17T15:36:19.703+00:00,temp-sensor,temperature,23.2
2025-12-17T15:36:21.573+00:00,temp-sensor,temperature,21.1
2025-12-17T15:36:27.579+00:00,temp-sensor,temperature,77.2
2025-12-17T15:36:49.716+00:00,temp-sensor,temperature,24.9
2025-12-17T15:36:55.717+00:00,temp-sensor,temperature,68.3
2025-12-17T15:37:12.726+00:00,temp-sensor,temperature,21.4
2025-12-17T15:37:22.728+00:00,temp-sensor,temperature,69
2025-12-17T15:37:31.670+00:00,temp-sensor,temperature,32.5
2025-12-17T15:37:37.671+00:00,temp-sensor,temperature,46.2
2025-12-17T15:37:52.676+00:00,temp-sensor,temperature,38.3
2025-12-17T15:37:58.677+00:00,temp-sensor,temperature,51.6
2025-12-17T15:38:13.681+00:00,temp-sensor,temperature,33.9
2025-12-17T15:38:19.682+00:00,temp-sensor,temperature,78.9
2025-12-17T15:38:34.685+00:00,temp-sensor,temperature,66.4
2025-12-17T15:38:43.686+00:00,temp-sensor,temperature,53.5
2025-12-17T15:38:45.748+00:00,temp-sensor,temperature,28.4
2025-12-17T15:38:56.750+00:00,temp-sensor,temperature,71.8
2025-12-17T15:39:02.751+00:00,temp-sensor,temperature,50.9
2025-12-17T15:39:17.754+00:00,temp-sensor,temperature,72.1
2025-12-17T15:39:23.755+00:00,temp-sensor,temperature,41.5
2025-12-17T15:39:38.759+00:00,temp-sensor,temperature,68.2
2025-12-17T15:39:44.760+00:00,temp-sensor,temperature,75.9
2025-12-17T15:39:45.760+00:00,temp-sensor,temperature,22.8
2025-12-17T15:39:56.763+00:00,temp-sensor,temperature,44.1
2025-12-17T15:40:02.764+00:00,temp-sensor,temperature,76.1
2025-12-17T15:40:03.764+00:00,temp-sensor,temperature,49.9
2025-12-17T15:40:22.778+00:00,temp-sensor,temperature,35.7
2025-12-17T15:40:28.780+00:00,temp-sensor,temperature,78
2025-12-17T15:40:36.785+00:00,temp-sensor,temperature,70.2
2025-12-17T15:40:42.786+00:00,temp-sensor,temperature,72.6
2025-12-17T15:40:57.795+00:00,temp-sensor,temperature,59.3
2025-12-17T15:41:03.796+00:00,temp-sensor,temperature,73.3
2025-12-17T15:41:18.799+00:00,temp-sensor,temperature,29.4
2025-12-17T15:41:19.802+00:00,temp-sensor,temperature,56.8
2025-12-17T15:41:24.801+00:00,temp-sensor,temperature,64.9
2025-12-17T15:41:25.803+00:00,temp-sensor,temperature,25.3
2025-12-17T15:42:02.812+00:00,temp-sensor,temperature,61.5
2025-12-17T15:42:03.812+00:00,temp-sensor,temperature,31
2025-12-17T15:42:08.813+00:00,temp-sensor,temperature,78.1
2025-12-17T15:42:23.816+00:00,temp-sensor,temperature,42.4
2025-12-17T15:42:25.573+00:00,temp-sensor,temperature,73.8
2025-12-17T15:42:29.817+00:00,temp-sensor,temperature,72.1
2025-12-17T15:42:44.820+00:00,temp-sensor,temperature,54.9
2025-12-17T15:42:50.820+00:00,temp-sensor,temperature,64.8
2025-12-17T15:43:05.824+00:00,temp-sensor,temperature,79.9
2025-12-17T15:43:11.825+00:00,temp-sensor,temperature,62.9
2025-12-17T15:43:14.892+00:00,temp-sensor,temperature,67.1
2025-12-17T15:43:29.896+00:00,temp-sensor,temperature,42.5
2025-12-17T15:43:35.897+00:00,temp-sensor,temperature,24.5
2025-12-17T15:43:50.899+00:00,temp-sensor,temperature,50.7
2025-12-17T15:43:56.900+00:00,temp-sensor,temperature,78.5
2025-12-17T15:44:11.903+00:00,temp-sensor,temperature,37.4
2025-12-17T15:44:17.904+00:00,temp-sensor,temperature,47.7
2025-12-17T15:44:32.907+00:00,temp-sensor,temperature,34.9
2025-12-17T15:44:38.908+00:00,temp-sensor,temperature,31.4
2025-12-17T15:44:53.911+00:00,temp-sensor,temperature,39.1
2025-12-17T15:44:59.912+00:00,temp-sensor,temperature,34
2025-12-17T15:45:21.916+00:00,temp-sensor,temperature,36.9
2025-12-17T15:45:27.917+00:00,temp-sensor,temperature,39.7
2025-12-17T15:45:38.919+00:00,temp-sensor,temperature,66.1
2025-12-17T15:45:44.920+00:00,temp-sensor,temperature,48.3
2025-12-17T15:45:45.925+00:00,temp-sensor,temperature,25
2025-12-17T15:45:56.927+00:00,temp-sensor,temperature,42.4
2025-12-17T15:46:02.928+00:00,temp-sensor,temperature,23.8
2025-12-17T15:46:17.931+00:00,temp-sensor,temperature,78.9
2025-12-17T15:46:23.932+00:00,temp-sensor,temperature,22.6
2025-12-17T15:46:38.937+00:00,temp-sensor,temperature,41
2025-12-17T15:46:44.938+00:00,temp-sensor,temperature,60.4
2025-12-17T15:46:59.941+00:00,temp-sensor,temperature,43.2
2025-12-17T15:47:05.943+00:00,temp-sensor,temperature,76.7
2025-12-17T15:47:20.947+00:00,temp-sensor,temperature,54
2025-12-17T15:47:26.948+00:00,temp-sensor,temperature,69.2
2025-12-17T15:47:28.957+00:00,temp-sensor,temperature,70.2
2025-12-17T15:47:40.962+00:00,temp-sensor,temperature,23.3
2025-12-17T15:47:46.963+00:00,temp-sensor,temperature,22.8
2025-12-17T15:48:01.966+00:00,temp-sensor,temperature,57
2025-12-17T15:48:07.967+00:00,temp-sensor,temperature,61.5
2025-12-17T15:48:29.972+00:00,temp-sensor,temperature,44.4
2025-12-17T15:48:35.973+00:00,temp-sensor,temperature,71.2
2025-12-17T15:48:50.976+00:00,temp-sensor,temperature,50.7
2025-12-17T15:48:56.978+00:00,temp-sensor,temperature,22.7
2025-12-17T15:49:11.980+00:00,temp-sensor,temperature,69.1
2025-12-17T15:49:13.572+00:00,temp-sensor,temperature,38.2
2025-12-17T15:49:17.982+00:00,temp-sensor,temperature,49.9
2025-12-17T15:49:32.987+00:00,temp-sensor,temperature,40.5
2025-12-17T15:49:38.987+00:00,temp-sensor,temperature,76.4
2025-12-17T15:49:40.993+00:00,temp-sensor,temperature,64.5
2025-12-17T15:49:51.997+00:00,temp-sensor,temperature,72.8
2025-12-17T15:49:57.999+00:00,temp-sensor,temperature,46.2
2025-12-17T15:50:20.002+00:00,temp-sensor,temperature,67.6
2025-12-17T15:50:26.003+00:00,temp-sensor,temperature,47.5
2025-12-17T15:50:27.573+00:00,temp-sensor,temperature,64
2025-12-17T15:50:43.577+00:00,temp-sensor,temperature,77.4
2025-12-17T15:50:46.015+00:00,temp-sensor,temperature,33.2
2025-12-17T15:50:52.017+00:00,temp-sensor,temperature,56.4
2025-12-17T15:51:15.026+00:00,temp-sensor,temperature,60.1
2025-12-17T15:51:21.027+00:00,temp-sensor,temperature,70.6
2025-12-17T15:51:28.032+00:00,temp-sensor,temperature,53.2
2025-12-17T15:51:34.033+00:00,temp-sensor,temperature,73.2
2025-12-17T15:51:49.038+00:00,temp-sensor,temperature,74
2025-12-17T15:51:55.039+00:00,temp-sensor,temperature,29.8
2025-12-17T15:51:56.043+00:00,temp-sensor,temperature,47.4
2025-12-17T15:52:26.051+00:00,temp-sensor,temperature,70.3
2025-12-17T15:52:32.053+00:00,temp-sensor,temperature,46.8
2025-12-17T15:52:49.064+00:00,temp-sensor,temperature,27.6
2025-12-17T15:52:59.067+00:00,temp-sensor,temperature,31.2
2025-12-17T15:53:06.070+00:00,temp-sensor,temperature,53.5
2025-12-17T15:53:12.071+00:00,temp-sensor,temperature,45.3
2025-12-17T15:53:20.074+00:00,temp-sensor,temperature,47.2
2025-12-17T15:53:26.076+00:00,temp-sensor,temperature,77.1
2025-12-17T15:53:41.078+00:00,temp-sensor,temperature,58.9
2025-12-17T15:53:42.084+00:00,temp-sensor,temperature,74
2025-12-17T15:53:47.081+00:00,temp-sensor,temperature,29.2
2025-12-17T15:54:02.084+00:00,temp-sensor,temperature,26.1
2025-12-17T15:54:08.085+00:00,temp-sensor,temperature,44.7
2025-12-17T15:54:11.089+00:00,temp-sensor,temperature,69.6
2025-12-17T15:54:26.093+00:00,temp-sensor,temperature,62.5
2025-12-17T15:54:32.095+00:00,temp-sensor,temperature,52.1
2025-12-17T15:54:47.104+00:00,temp-sensor,temperature,30.3
2025-12-17T15:54:53.107+00:00,temp-sensor,temperature,74.5
2025-12-17T15:55:02.109+00:00,temp-sensor,temperature,32.4
2025-12-17T15:55:08.114+00:00,temp-sensor,temperature,40.8
2025-12-17T15:55:23.116+00:00,temp-sensor,temperature,49.3
2025-12-17T15:56:50.147+00:00,temp-sensor,temperature,35.3
2025-12-17T15:56:56.148+00:00,temp-sensor,temperature,49.4
2025-12-17T15:57:11.156+00:00,temp-sensor,temperature,63.5
2025-12-17T15:57:17.157+00:00,temp-sensor,temperature,23.8
2025-12-17T15:57:18.158+00:00,temp-sensor,temperature,66.7
2025-12-17T15:57:31.164+00:00,temp-sensor,temperature,39.5
2025-12-17T15:57:59.171+00:00,temp-sensor,temperature,62.7
2025-12-17T15:58:05.173+00:00,temp-sensor,temperature,78.7
2025-12-17T15:58:14.181+00:00,temp-sensor,temperature,36.1
2025-12-17T15:58:20.182+00:00,temp-sensor,temperature,68
2025-12-17T15:58:35.186+00:00,temp-sensor,temperature,76.3
2025-12-17T15:58:41.187+00:00,temp-sensor,temperature,34.3
2025-12-17T15:58:56.190+00:00,temp-sensor,temperature,42.3
2025-12-17T15:59:02.192+00:00,temp-sensor,temperature,67.6
2025-12-17T15:59:05.195+00:00,temp-sensor,temperature,35.6
2025-12-17T15:59:20.197+00:00,temp-sensor,temperature,33.1
2025-12-17T15:59:26.197+00:00,temp-sensor,temperature,72.2
2025-12-17T15:59:41.201+00:00,temp-sensor,temperature,72.8
2025-12-17T15:59:42.212+00:00,temp-sensor,temperature,38.6
2025-12-17T15:59:47.201+00:00,temp-sensor,temperature,27.5
2025-12-17T16:00:02.205+00:00,temp-sensor,temperature,69.5
2025-12-17T16:00:08.207+00:00,temp-sensor,temperature,70.3
2025-12-17T16:00:23.210+00:00,temp-sensor,temperature,71
2025-12-17T16:00:29.211+00:00,temp-sensor,temperature,51.7
2025-12-17T16:00:44.215+00:00,temp-sensor,temperature,75.1
2025-12-17T16:00:50.217+00:00,temp-sensor,temperature,60
2025-12-17T16:01:05.221+00:00,temp-sensor,temperature,61.1
2025-12-17T16:01:07.225+00:00,temp-sensor,temperature,24.5
2025-12-17T16:01:13.226+00:00,temp-sensor,temperature,33.6
2025-12-17T16:01:15.229+00:00,temp-sensor,temperature,42.7
2025-12-17T16:01:52.239+00:00,temp-sensor,temperature,72
2025-12-17T16:01:58.241+00:00,temp-sensor,temperature,55.2
2025-12-17T16:02:13.244+00:00,temp-sensor,temperature,70.3
2025-12-17T16:02:19.246+00:00,temp-sensor,temperature,28.2
2025-12-17T16:02:27.257+00:00,temp-sensor,temperature,51
2025-12-17T16:02:33.258+00:00,temp-sensor,temperature,23.6
2025-12-17T16:02:48.260+00:00,temp-sensor,temperature,55.1
2025-12-17T16:02:54.262+00:00,temp-sensor,temperature,50
2025-12-17T16:03:09.265+00:00,temp-sensor,temperature,57.9
2025-12-17T16:03:10.266+00:00,temp-sensor,temperature,52.9
2025-12-17T16:03:15.267+00:00,temp-sensor,temperature,71.8
2025-12-17T16:03:30.271+00:00,temp-sensor,temperature,51.4
2025-12-17T16:03:36.272+00:00,temp-sensor,temperature,48.8
2025-12-17T16:03:51.275+00:00,temp-sensor,temperature,47.6
2025-12-17T16:03:57.276+00:00,temp-sensor,temperature,37.2
2025-12-17T16:04:05.730+00:00,temp-sensor,temperature,72.2
2025-12-17T16:04:11.732+00:00,temp-sensor,temperature,37.2
2025-12-17T16:04:26.734+00:00,temp-sensor,temperature,56.8
